,company_id,2014-01-01_payments,2014-02-01_payments,2014-03-01_payments,2014-04-01_payments,2014-05-01_payments,2014-06-01_payments,2014-07-01_payments,2014-08-01_payments,2014-09-01_payments,2014-10-01_payments,2014-11-01_payments,2014-12-01_payments,2014-01-01_mandates,2014-02-01_mandates,2014-03-01_mandates,2014-04-01_mandates,2014-05-01_mandates,2014-06-01_mandates,2014-07-01_mandates,2014-08-01_mandates,2014-09-01_mandates,2014-10-01_mandates,2014-11-01_mandates,2014-12-01_mandates,vertical,incorporation_date
121,127,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,gym/fitness,2013-09-06
122,128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,207.0,130.0,38.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,gym/fitness,2007-01-02
123,129,5.0,3.0,0.0,4.0,4.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-03-10
124,130,0.0,5.0,7.0,6.0,1.0,10.0,9.0,7.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-06-05
125,131,16.0,25.0,27.0,32.0,33.0,42.0,44.0,44.0,45.0,43.0,46.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2004-05-19
126,132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-04-08
127,133,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-01-15
128,135,0.0,8.0,2.0,19.0,5.0,17.0,0.0,0.0,10.0,16.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,5.0,accountancy,2006-07-21
129,136,15.0,13.0,17.0,11.0,12.0,11.0,12.0,10.0,10.0,9.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,gym/fitness,2006-10-03
130,137,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-06-03
131,138,20.0,24.0,24.0,36.0,44.0,45.0,56.0,60.0,63.0,63.0,68.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,freelance developer,2012-07-03
132,139,19.0,20.0,22.0,23.0,30.0,23.0,24.0,25.0,32.0,35.0,32.0,36.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,gym/fitness,2004-09-08
133,140,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,7.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2008-05-29
134,141,0.0,0.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-12-26
135,142,12.0,12.0,10.0,13.0,10.0,6.0,8.0,6.0,6.0,6.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-10-10
136,143,44.0,47.0,49.0,65.0,57.0,73.0,87.0,68.0,43.0,12.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,accountancy,2007-05-17
137,144,12.0,11.0,13.0,15.0,11.0,12.0,9.0,10.0,10.0,10.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2006-02-07
138,145,17.0,23.0,14.0,23.0,21.0,25.0,36.0,35.0,42.0,40.0,38.0,47.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,gym/fitness,2010-11-26
139,146,23.0,33.0,50.0,87.0,70.0,109.0,86.0,95.0,92.0,98.0,87.0,103.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,freelance developer,2006-01-28
140,148,0.0,0.0,0.0,1.0,13.0,24.0,28.0,34.0,15.0,18.0,51.0,52.0,1.0,3.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,gym/fitness,2005-09-07
141,149,0.0,0.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,accountancy,2013-08-09
142,150,6.0,2.0,10.0,2.0,37.0,7.0,2.0,172.0,110.0,35.0,84.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2009-06-14
143,151,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-09-12
144,152,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2006-12-13
145,153,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-01-21
146,154,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0,2.0,2.0,3.0,3.0,5.0,2.0,accountancy,2013-03-21
147,156,22.0,17.0,18.0,31.0,27.0,27.0,36.0,26.0,30.0,21.0,29.0,26.0,0.0,0.0,14.0,10.0,3.0,1.0,7.0,1.0,3.0,1.0,3.0,4.0,freelance developer,2009-07-17
148,157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-09-27
149,158,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,gym/fitness,2006-09-04
150,159,178.0,175.0,6.0,347.0,177.0,5.0,116.0,50.0,175.0,372.0,0.0,377.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2010-09-12
151,160,118.0,126.0,111.0,204.0,122.0,177.0,121.0,177.0,236.0,156.0,182.0,123.0,0.0,7.0,5.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,accountancy,2008-09-19
152,161,22.0,29.0,20.0,42.0,26.0,29.0,35.0,32.0,36.0,44.0,53.0,63.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,accountancy,2004-08-30
153,162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-01-30
154,163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,accountancy,2010-06-12
155,164,9.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-04-11
156,165,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,gym/fitness,2013-11-03
157,166,0.0,0.0,5.0,4.0,5.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-06-05
158,167,0.0,0.0,1.0,13.0,0.0,0.0,12.0,0.0,9.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2006-10-10
159,168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,gym/fitness,2007-07-20
160,170,14.0,15.0,18.0,17.0,16.0,15.0,15.0,15.0,14.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-04-04
161,171,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2007-10-27
162,172,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-06-30
163,173,12.0,11.0,9.0,13.0,9.0,10.0,9.0,6.0,11.0,8.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,freelance developer,2012-02-27
164,174,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-11-26
165,175,78.0,78.0,1.0,153.0,75.0,0.0,148.0,77.0,90.0,85.0,80.0,81.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,accountancy,2012-11-10
166,176,0.0,0.0,2.0,21.0,22.0,21.0,27.0,24.0,35.0,45.0,47.0,57.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,accountancy,2006-12-03
167,177,0.0,0.0,0.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-11-19
168,178,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,8.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,freelance developer,2005-03-09
169,179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-07-21
170,180,5.0,7.0,5.0,11.0,9.0,6.0,12.0,20.0,28.0,24.0,24.0,26.0,2.0,14.0,15.0,3.0,8.0,14.0,3.0,0.0,1.0,9.0,2.0,4.0,freelance developer,2006-05-28
171,181,17.0,28.0,46.0,64.0,84.0,103.0,133.0,127.0,151.0,183.0,178.0,226.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-08-31
172,182,21.0,24.0,23.0,58.0,60.0,71.0,75.0,76.0,78.0,86.0,80.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-12-11
173,184,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-10-18
174,185,0.0,0.0,0.0,2.0,1.0,3.0,6.0,6.0,6.0,4.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,accountancy,2008-10-27
175,186,59.0,39.0,40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2004-12-01
176,187,41.0,100.0,129.0,194.0,174.0,193.0,205.0,203.0,233.0,254.0,228.0,268.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,gym/fitness,2009-03-30
177,188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-02-16
178,189,22.0,16.0,13.0,20.0,23.0,12.0,16.0,17.0,12.0,12.0,20.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,gym/fitness,2010-02-13
179,190,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-09-27
180,191,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,12.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-11-17
181,192,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2004-03-24
182,193,55.0,52.0,46.0,59.0,39.0,45.0,49.0,43.0,47.0,58.0,55.0,75.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,10.0,6.0,2.0,4.0,0.0,accountancy,2004-11-03
183,194,1.0,2.0,5.0,7.0,11.0,11.0,17.0,13.0,19.0,16.0,15.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,gym/fitness,2010-12-21
184,195,5.0,1.0,20.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2003-01-23
185,196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,9.0,6.0,16.0,9.0,7.0,6.0,5.0,8.0,0.0,accountancy,2003-12-05
186,197,6.0,4.0,1.0,3.0,2.0,2.0,3.0,13.0,5.0,11.0,23.0,22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2004-09-10
187,198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-07-26
188,199,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,freelance developer,2012-01-12
189,200,14.0,13.0,13.0,15.0,11.0,12.0,12.0,12.0,12.0,11.0,10.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,48.0,61.0,71.0,65.0,accountancy,2010-08-19
190,201,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-03-29
191,202,9.0,13.0,8.0,12.0,13.0,14.0,13.0,14.0,15.0,14.0,14.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-08-01
192,203,1.0,2.0,0.0,2.0,14.0,11.0,14.0,4.0,10.0,7.0,9.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,gym/fitness,2012-04-04
193,204,2.0,4.0,6.0,5.0,7.0,10.0,10.0,8.0,10.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-11-20
194,205,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,accountancy,2010-12-09
195,206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-10-15
196,207,109.0,108.0,117.0,112.0,109.0,121.0,109.0,110.0,112.0,108.0,107.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2007-03-22
197,208,6.0,2.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-08-05
198,209,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,3.0,gym/fitness,2013-10-21
199,210,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-02-19
200,211,6.0,9.0,7.0,1.0,0.0,6.0,12.0,7.0,8.0,2.0,1.0,15.0,41.0,29.0,39.0,44.0,22.0,12.0,21.0,23.0,141.0,55.0,64.0,88.0,accountancy,2013-10-12
201,212,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,freelance developer,2013-05-29
202,213,14.0,35.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-07-07
203,214,8.0,7.0,56.0,75.0,75.0,76.0,85.0,81.0,85.0,87.0,87.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,accountancy,2004-08-20
204,215,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-03-17
205,216,42.0,51.0,34.0,70.0,49.0,39.0,99.0,45.0,68.0,91.0,63.0,104.0,8.0,9.0,5.0,6.0,14.0,9.0,4.0,7.0,2.0,11.0,10.0,6.0,gym/fitness,2013-01-25
206,217,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2009-04-27
207,218,2.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,20.0,5.0,2.0,1.0,accountancy,2004-12-03
208,220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,7.0,5.0,6.0,1.0,1.0,0.0,gym/fitness,2007-04-02
209,221,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,7.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2008-09-02
210,222,6.0,6.0,4.0,6.0,8.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2003-07-19
211,223,0.0,0.0,1.0,7.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2010-01-17
212,224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,6.0,2.0,2.0,freelance developer,2012-12-16
213,225,0.0,0.0,0.0,0.0,4.0,41.0,59.0,24.0,57.0,28.0,54.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2009-07-14
214,226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-12-05
215,227,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0,10.0,9.0,22.0,88.0,35.0,43.0,34.0,9.0,0.0,0.0,1.0,freelance developer,2007-09-07
216,228,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2003-06-03
217,229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-08-03
218,230,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,gym/fitness,2008-01-15
219,231,0.0,61.0,35.0,99.0,48.0,27.0,20.0,0.0,49.0,9.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,gym/fitness,2007-07-06
220,232,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-08-06
221,233,1.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,6.0,8.0,16.0,3.0,1.0,5.0,3.0,1.0,2.0,6.0,6.0,4.0,3.0,6.0,6.0,gym/fitness,2012-07-24
222,235,7.0,10.0,0.0,0.0,2.0,7.0,6.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-08-11
223,236,5.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-06-05
224,237,23.0,4.0,0.0,2.0,24.0,2.0,5.0,4.0,0.0,21.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,gym/fitness,2008-11-10
225,238,40.0,52.0,50.0,61.0,53.0,58.0,71.0,62.0,68.0,79.0,76.0,92.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-07-06
226,239,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-03-17
227,240,12.0,15.0,13.0,10.0,16.0,15.0,17.0,12.0,10.0,11.0,8.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,gym/fitness,2012-08-23
228,241,3.0,4.0,3.0,3.0,7.0,5.0,4.0,4.0,4.0,7.0,2.0,3.0,2.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,accountancy,2008-05-19
229,243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-08-19
230,244,13.0,15.0,12.0,22.0,22.0,26.0,48.0,58.0,75.0,66.0,72.0,75.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-07-18
231,245,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-02-19
232,247,5.0,5.0,4.0,10.0,10.0,9.0,11.0,9.0,9.0,12.0,11.0,14.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,freelance developer,2013-09-30
233,248,23.0,12.0,7.0,38.0,5.0,0.0,9.0,0.0,26.0,16.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2008-04-14
234,249,13.0,3.0,2.0,6.0,18.0,6.0,14.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,gym/fitness,2011-09-17
235,250,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,7.0,5.0,0.0,3.0,4.0,0.0,2.0,5.0,6.0,2.0,gym/fitness,2011-11-18
236,251,1.0,3.0,2.0,2.0,2.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,gym/fitness,2005-09-29
237,252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,132.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-10-06
238,253,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-07-24
239,254,0.0,0.0,0.0,0.0,2.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-04-14
240,255,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-02-26
241,257,3.0,9.0,12.0,2.0,13.0,14.0,19.0,18.0,23.0,21.0,25.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2006-12-14
